term,level1_candidate,id,count,levels,Pamela v1,Alex_v1,Andres,Alex_v2,Pamela v2,sum,manual_keep,decision,reason,confidence,notes_examples,level1_name,confidence_label,denomination_occurrences,primary_groups,occupations,standalone_title,first_token_ratio,in_official_occupation_name,in_official_primary_group_name,original_forms,semantic_keep,semantic_drop,semantic_review_flag,manual_keep_flag,semantic_keep_flag,agreed,high_conflict
licenciado,2,2002,1,2,0,0,1,0,1,2,TRUE,review,"Aparece al inicio de una denominación, pero la evidencia es escasa o la forma léxica no es inequívocamente ocupacional.",0.64,Licenciado en derecho,"Profesionales, científicos e intelectuales",low,1,1,1,FALSE,1,FALSE,FALSE,Licenciado,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
lijador,9,5933,1,9,0,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Lijador a mano | Lijador manual de metales y minerales,Ocupaciones elementales,high,2,1,1,FALSE,1,FALSE,FALSE,Lijador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
limnologo,2,1008,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Limnólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Limnólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
limpiabotas,9,5983,1,9,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Limpiabotas,Ocupaciones elementales,high,1,1,1,TRUE,1,FALSE,FALSE,Limpiabotas,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
linguista,2,2267,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Lingüista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Lingüista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
literato,2,2212,1,2,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Literato,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Literato,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
litograbador,7,4718,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Litograbador punteado de imprenta | Litograbador,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,2,1,2,TRUE,1,FALSE,FALSE,Litograbador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
litografo,7,4696,1,7,0,0,1,1,1,3,TRUE,review,"Término técnico o sectorial repetido, pero funciona como especialidad, objeto, proceso o contexto y puede cruzar niveles.",0.68,Litógrafo de cerámica decorativa | Litógrafo de imprenta | Litógrafo de multilith,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",medium,4,3,3,FALSE,0.75,FALSE,FALSE,"Litógrafo, litógrafo",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
llantero,9,6023,1,9,0,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Llantero de montallantas,Ocupaciones elementales,high,1,1,1,FALSE,1,FALSE,FALSE,Llantero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
locutor,2,2491,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Anunciador locutor | Locutor | Locutor de noticias,"Profesionales, científicos e intelectuales",high,7,1,1,TRUE,0.857,FALSE,FALSE,"Locutor, locutor",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
logopeda,2,1569,1,2,0,1,0,1,0,1,TRUE,review,"Aparece al inicio de una denominación, pero la evidencia es escasa o la forma léxica no es inequívocamente ocupacional.",0.64,Logopeda o terapeuta del habla,"Profesionales, científicos e intelectuales",low,1,1,1,FALSE,1,FALSE,FALSE,Logopeda,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
lotero,9,5991,1,9,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Lotero | Lotero ambulante,Ocupaciones elementales,high,2,1,1,TRUE,1,FALSE,FALSE,Lotero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
lustrabotas,9,5984,1,9,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Lustrabotas,Ocupaciones elementales,high,1,1,1,TRUE,1,FALSE,FALSE,Lustrabotas,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
lustrador,9,5985,1,9,0,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Lustrador de calzado,Ocupaciones elementales,high,1,1,1,FALSE,1,FALSE,FALSE,Lustrador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
macerador,8,5627,1,8,0,1,0,1,0,1,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Macerador de arcillas,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,FALSE,1,FALSE,FALSE,Macerador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
macroeconomista,2,2071,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Macroeconomista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Macroeconomista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
maestros,5,3984,1,5,0,1,0,1,0,1,TRUE,review,"Aparece en el nombre oficial de una ocupación o grupo primario, pero funciona como especialidad o contexto y puede cruzar niveles.",0.74,Auxiliar de maestros,Trabajadores de los servicios y vendedores de comercios y mercados,medium,1,1,1,FALSE,0,TRUE,TRUE,maestros,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
magistrado,2,2011,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Magistrado,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Magistrado,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mago,2,2558,1,2,0,1,1,1,1,3,TRUE,review,"Aparece al inicio de una denominación, pero la evidencia es escasa o la forma léxica no es inequívocamente ocupacional.",0.64,Mago,"Profesionales, científicos e intelectuales",low,1,1,1,TRUE,1,FALSE,FALSE,Mago,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
malabarista,2,2559,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Malabarista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Malabarista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
malacatero,9,5899,1,9,0,1,0,1,0,1,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Minero malacatero,Ocupaciones elementales,low,1,1,1,FALSE,0,FALSE,FALSE,malacatero,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
mamalogista,2,931,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Mamalogista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Mamalogista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mamposteria,7,4256,1,7,1,0,1,0,1,2,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Rejuntador de mampostería,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",low,1,1,1,FALSE,0,FALSE,FALSE,mampostería,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
mampostero,7,4247,1,7,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Albañil mampostero | Albañil mampostero en construcción | Mampostero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,5,1,1,TRUE,0.6,FALSE,FALSE,"Mampostero, mampostero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mandadero,9,6006,1,9,0,1,0,1,0,1,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Mandadero | Mandadero de tienda,Ocupaciones elementales,high,2,1,1,TRUE,1,FALSE,FALSE,Mandadero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mandrilador,7,4540,1,7,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Mandrilador de metales,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Mandrilador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
manicurista,5,3835,1,5,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Manicurista | Manicurista de tratamientos cosméticos para manos y pies | Manicurista de uñas artificiales,Trabajadores de los servicios y vendedores de comercios y mercados,high,4,1,1,TRUE,1,FALSE,FALSE,Manicurista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
manilero,8,5268,1,8,0,1,0,1,0,1,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Manilero de perforación de petróleo y gas,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,FALSE,1,FALSE,FALSE,Manilero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
marionetista,2,2576,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Marionetista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Marionetista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
marisquero,6,4219,1,6,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Marisquero,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",high,1,1,1,TRUE,1,FALSE,FALSE,Marisquero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
marmolista,7,4348,1,7,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Marmolista,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Marmolista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
marquetero,7,4861,1,7,1,1,0,1,1,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Artesano marquetero | Marquetero | Ebanista marquetero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,3,2,2,TRUE,0.333,FALSE,FALSE,"Marquetero, marquetero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
marroquinero,7,4891,1,7,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Artesano marroquinero | Marroquinero artesanal | Marroquinero,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,3,2,2,TRUE,0.667,FALSE,FALSE,"Marroquinero, marroquinero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
masajeador,3,3151,1,3,0,1,1,1,1,3,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Terapeuta masajeador shiatsu,Técnicos y profesionales de nivel medio,low,1,1,1,FALSE,0,FALSE,FALSE,masajeador,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
mastozoologo,2,932,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Mastozoólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Mastozoólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mecanografo,4,3626,1,4,1,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Secretario mecanógrafo | Mecanógrafo | Mecanógrafo estadísticas,Personal de apoyo administrativo,high,3,2,2,TRUE,0.667,FALSE,FALSE,"Mecanógrafo, mecanógrafo",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mecatronico,2,1081,1,2,1,1,1,1,1,3,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Ingeniero mecatrónico,"Profesionales, científicos e intelectuales",low,1,1,1,FALSE,0,FALSE,FALSE,mecatrónico,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
mentalista,5,3874,1,5,0,0,1,1,0,2,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Mentalista,Trabajadores de los servicios y vendedores de comercios y mercados,high,1,1,1,TRUE,1,FALSE,FALSE,Mentalista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mercaderista,5,3933,1,5,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Mercaderista | Mercaderista musical,Trabajadores de los servicios y vendedores de comercios y mercados,high,2,1,1,TRUE,1,FALSE,FALSE,Mercaderista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mercadologo,2,1913,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Mercadólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Mercadólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mercadotecnista,2,1906,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Mercadotecnista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Mercadotecnista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mesero,5,3813,1,5,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Camarero - mesero | Mesero | Mesero capitán de meseros,Trabajadores de los servicios y vendedores de comercios y mercados,high,7,1,1,TRUE,0.857,FALSE,FALSE,"Mesero, mesero",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
meseros,5,3814,1,5,1,1,1,1,1,3,TRUE,review,"Aparece en el nombre oficial de una ocupación o grupo primario, pero funciona como especialidad o contexto y puede cruzar niveles.",0.74,Capitán de meseros | Mesero capitán de meseros,Trabajadores de los servicios y vendedores de comercios y mercados,medium,2,1,1,FALSE,0,TRUE,TRUE,meseros,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
metalizador,8,5339,1,8,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Metalizador con pistola | Metalizador de baño caliente,Operadores de instalaciones y máquinas y ensambladores,high,2,1,1,FALSE,1,FALSE,FALSE,Metalizador,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
metrologo,3,2595,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Metrólogo,Técnicos y profesionales de nivel medio,high,1,1,1,TRUE,1,FALSE,FALSE,Metrólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mezzosoprano,2,2330,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Mezzosoprano,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Mezzosoprano,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
micologo,2,933,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Micólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Micólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
microbiologo,2,934,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Microbiólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Microbiólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
microfonista,3,3594,1,3,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.95,Microfonista | Operario microfonista,Técnicos y profesionales de nivel medio,high,2,1,1,TRUE,0.5,FALSE,FALSE,"Microfonista, microfonista",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
micropaleontologo,2,834,1,2,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Micropaleontólogo,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Micropaleontólogo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mimo,2,2484,1,2,0,0,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Mimo | Mimo artístico | Mimo de teatro,"Profesionales, científicos e intelectuales",high,3,1,1,TRUE,1,FALSE,FALSE,Mimo,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mimoclown,2,2473,1,2,0,1,0,1,0,1,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Actor mimoclown,"Profesionales, científicos e intelectuales",low,1,1,1,FALSE,0,FALSE,FALSE,mimoclown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
mineralogista,2,835,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Mineralogista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Mineralogista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
modisto,7,5122,1,7,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Modisto,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,TRUE,1,FALSE,FALSE,Modisto,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
moledor,7,5039,1,7,1,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Moledor de panela,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Moledor,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
molendero,7,5040,1,7,1,1,0,1,1,2,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Molendero de panela,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Molendero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
moliendero,7,5041,1,7,1,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.88,Moliendero de panela,"Oficiales, operarios, artesanos y trabajadores de ocupaciones afines",high,1,1,1,FALSE,1,FALSE,FALSE,Moliendero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
montallantas,9,6024,1,9,1,1,0,1,1,2,TRUE,review,Aparece en un contexto CUOC limitado y no como núcleo del cargo; falta evidencia para mantenerlo o descartarlo automáticamente.,0.55,Llantero de montallantas,Ocupaciones elementales,low,1,1,1,FALSE,0,FALSE,FALSE,montallantas,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
montallantero,9,6025,1,9,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Montallantero,Ocupaciones elementales,high,1,1,1,TRUE,1,FALSE,FALSE,Montallantero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
morfologista,2,2268,1,2,0,0,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Morfologista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Morfologista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mucama,9,5843,1,9,1,1,1,1,1,3,TRUE,keep,Núcleo de cargo: encabeza denominaciones CUOC del nivel y tiene forma de título ocupacional.,0.93,Mucama de barco | Mucama de habitaciones | Mucama de hotel,Ocupaciones elementales,high,3,1,1,FALSE,1,FALSE,FALSE,Mucama,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
mucamo,9,5836,1,9,1,1,1,1,1,3,TRUE,review,"Aparece al inicio de una denominación, pero la evidencia es escasa o la forma léxica no es inequívocamente ocupacional.",0.64,Mucamo doméstico,Ocupaciones elementales,low,1,1,1,FALSE,1,FALSE,FALSE,Mucamo,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
mulero,8,5752,1,8,1,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Mulero,Operadores de instalaciones y máquinas y ensambladores,high,1,1,1,TRUE,1,FALSE,FALSE,Mulero,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
muralista,2,2287,1,2,0,1,1,1,1,3,TRUE,keep,Título ocupacional explícito: aparece como denominación independiente y/o como núcleo inicial del cargo.,0.91,Muralista,"Profesionales, científicos e intelectuales",high,1,1,1,TRUE,1,FALSE,FALSE,Muralista,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
